2.1418636377915266	138.78824112313026
-0.21474488826255386	-27.53813475630728
-0.40175028577628225	-40.379301213216806
0.14075702542172577	10.625621245493598
1.6809350786039876	106.5206050170474
-0.22519647285823294	-18.061215557444545
-0.24389471916902838	-34.92095364024499
-0.188550547450188	14.308088312747723
-0.4536524913889518	-12.207627442240206
1.3537665764083515	89.02485128902346
-0.9561898563245429	-53.832973354216925
1.099213545665001	61.27451770364439
-0.29956425262428826	-36.35957078572601
-2.18964814023065	-150.99245537329094
0.9718679338860269	35.92550408228166
-1.8410207842246429	-99.55675280161044
0.896969794052143	98.02730565636159
-0.48877808415517876	-9.388993601264023
1.2199489557634444	67.57229114386507
0.04285241503578978	-32.2497677009514
-0.8907925433559993	-74.69733912829507
0.28431017589238244	7.6524349526325555
-0.5968803209948846	-33.63187159253871
1.9783409938717476	105.08325600638678
1.2189555837962547	62.54278951898647
0.9134802834423938	12.081636164947263
-0.22227382590220543	-16.432784338759497
-0.44577590491204827	-14.400868673580787
-1.4263797003575855	-70.39130974968617
-1.3908598816583386	-84.75818206424326
-1.9210135195525795	-71.46104143226593
0.2914650726572838	19.934094866105283
-0.688576482018588	-24.073503460986473
-1.2316190066485295	-93.10320230833346
-1.4556707839069347	-119.22596923647825
0.944737711663738	79.77217588066905
-1.2296006599985103	-37.69280485838714
-0.1322978711981863	-5.690892832999711
-0.19502816866305128	-14.344416306361206
-0.6083060573953358	-27.98620815398553
-1.936319029906029	-103.94651724158267
0.44783602378429266	19.877303479942107
0.9043747273558325	79.98811463384759
0.8142786501420607	32.38445802554156
-1.5859558222848014	-55.477802009809764
-0.9793601714226584	-68.4717106291412
-2.8142806639986735	-149.81931074404056
0.30193053404293113	47.12144908647103
0.7543150782730386	72.56310773580608
-0.9603129945745318	-47.517185520403295
